Variable	Table_Name	Unit	Sensor
PSDn_12p72	tblG3_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_13p65	tblG3_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_14p64	tblG3_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_15p71	tblG3_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_16p86	tblG3_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_18p09	tblG3_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_19p41	tblG3_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_20p83	tblG3_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_22p35	tblG3_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_23p98	tblG3_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_25p73	tblG3_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_27p61	tblG3_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_29p62	tblG3_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_31p78	tblG3_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_34p1	tblG3_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_36p59	tblG3_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_39p27	tblG3_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_42p13	tblG3_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_45p21	tblG3_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_48p51	tblG3_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_52p05	tblG3_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_55p85	tblG3_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_59p93	tblG3_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_64p3	tblG3_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_68p99	tblG3_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_74p03	tblG3_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_79p43	tblG3_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_85p23	tblG3_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_91p46	tblG3_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_98p13	tblG3_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_3p11	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_3p33	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_3p58	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_3p84	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_4p12	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_4p42	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_4p74	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_5p09	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_5p46	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_5p86	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_6p29	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_6p75	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_7p24	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_7p77	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_8p33	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_8p94	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_9p59	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_10p29	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_11p05	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_11p85	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_12p72	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_13p65	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_14p64	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_15p71	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_16p86	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_18p09	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_19p41	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_20p83	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_22p35	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_23p98	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_25p73	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_27p61	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_29p62	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_31p78	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_34p1	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_36p59	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_39p27	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_42p13	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_45p21	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_48p51	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_52p05	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_55p85	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_59p93	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_64p3	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_68p99	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_74p03	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_79p43	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_85p23	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_91p46	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_98p13	tblG4_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_3p11	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_3p33	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_3p58	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_3p84	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_4p12	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_4p42	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_4p74	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_5p09	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_5p46	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_5p86	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_6p29	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_6p75	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_7p24	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_7p77	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_8p33	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_8p94	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_9p59	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_10p29	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_11p05	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_11p85	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_12p72	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_13p65	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_14p64	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_15p71	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_16p86	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_18p09	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_19p41	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_20p83	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_22p35	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_23p98	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_25p73	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_27p61	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_29p62	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_31p78	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_34p1	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_36p59	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_39p27	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_42p13	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_45p21	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_48p51	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_52p05	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_55p85	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_59p93	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_64p3	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_68p99	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_74p03	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_79p43	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_85p23	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_91p46	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
PSDn_98p13	tblG5_IFCB_Underway_PSDn	images L-1 micron-1	Flow Cytobot
cell_abundance_croco	tblInflux_Underway_TN428_2024v1_0	cells per microliter	Flow Cytometer
cell_abundance_picoeuk	tblInflux_Underway_TN428_2024v1_0	cells per microliter	Flow Cytometer
cell_abundance_prochloro	tblInflux_Underway_TN428_2024v1_0	cells per microliter	Flow Cytometer
cell_abundance_synecho	tblInflux_Underway_TN428_2024v1_0	cells per microliter	Flow Cytometer
diameter_croco	tblInflux_Underway_TN428_2024v1_0	micrometer	Flow Cytometer
diameter_picoeuk	tblInflux_Underway_TN428_2024v1_0	micrometer	Flow Cytometer
diameter_prochloro	tblInflux_Underway_TN428_2024v1_0	micrometer	Flow Cytometer
diameter_synecho	tblInflux_Underway_TN428_2024v1_0	micrometer	Flow Cytometer
carbon_quota_croco	tblInflux_Underway_TN428_2024v1_0	picogram carbon per cell	Flow Cytometer
carbon_quota_picoeuk	tblInflux_Underway_TN428_2024v1_0	picogram carbon per cell	Flow Cytometer
carbon_quota_prochloro	tblInflux_Underway_TN428_2024v1_0	picogram carbon per cell	Flow Cytometer
carbon_quota_synecho	tblInflux_Underway_TN428_2024v1_0	picogram carbon per cell	Flow Cytometer
carbon_biomass_croco	tblInflux_Underway_TN428_2024v1_0	microgram carbon per liter	Flow Cytometer
carbon_biomass_picoeuk	tblInflux_Underway_TN428_2024v1_0	microgram carbon per liter	Flow Cytometer
carbon_biomass_prochloro	tblInflux_Underway_TN428_2024v1_0	microgram carbon per liter	Flow Cytometer
carbon_biomass_synecho	tblInflux_Underway_TN428_2024v1_0	microgram carbon per liter	Flow Cytometer
PSDn_3p11	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_3p33	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_3p58	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_3p84	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_4p12	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_4p42	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_4p74	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_5p09	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_5p46	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_5p86	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_6p29	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_6p75	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_7p24	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_7p77	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_8p33	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_8p94	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_9p59	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_10p29	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_11p05	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_11p85	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_12p72	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_13p65	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_14p64	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_15p71	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_16p86	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_18p09	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_19p41	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_20p83	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_22p35	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_23p98	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_25p73	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_27p61	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_29p62	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_31p78	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_34p1	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_36p59	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_39p27	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_42p13	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_45p21	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_48p51	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_52p05	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_55p85	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_59p93	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_64p3	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_68p99	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_74p03	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_79p43	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_85p23	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_91p46	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
PSDn_98p13	tblG2_IFCB_Underway_PSDn	images L-1 Micron-1	Flow Cytobot
BBP470	tblArgoBGC_REP_Jun2024	m-1	Backscatter Sensor
BBP470_ADJUSTED	tblArgoBGC_REP_Jun2024	m-1	Backscatter Sensor
BBP470_ADJUSTED_ERROR	tblArgoBGC_REP_Jun2024	m-1	Backscatter Sensor
BBP470_ADJUSTED_QC	tblArgoBGC_REP_Jun2024	m-1	Backscatter Sensor
BBP470_dPRES	tblArgoBGC_REP_Jun2024	m-1	Backscatter Sensor
BBP470_QC	tblArgoBGC_REP_Jun2024	m-1	Backscatter Sensor
BBP532	tblArgoBGC_REP_Jun2024	m-1	Backscatter Sensor
BBP532_ADJUSTED	tblArgoBGC_REP_Jun2024	m-1	Backscatter Sensor
BBP532_ADJUSTED_ERROR	tblArgoBGC_REP_Jun2024	m-1	Backscatter Sensor
BBP532_ADJUSTED_QC	tblArgoBGC_REP_Jun2024	m-1	Backscatter Sensor
BBP532_dPRES	tblArgoBGC_REP_Jun2024	m-1	Backscatter Sensor
BBP532_QC	tblArgoBGC_REP_Jun2024	m-1	Backscatter Sensor
BBP700	tblArgoBGC_REP_Jun2024	m-1	Backscatter Sensor
BBP700_2	tblArgoBGC_REP_Jun2024	m-1	Backscatter Sensor
BBP700_2_ADJUSTED	tblArgoBGC_REP_Jun2024	m-1	Backscatter Sensor
BBP700_2_ADJUSTED_ERROR	tblArgoBGC_REP_Jun2024	m-1	Backscatter Sensor
BBP700_2_ADJUSTED_QC	tblArgoBGC_REP_Jun2024	m-1	Backscatter Sensor
BBP700_2_dPRES	tblArgoBGC_REP_Jun2024	m-1	Backscatter Sensor
BBP700_2_QC	tblArgoBGC_REP_Jun2024	m-1	Backscatter Sensor
BBP700_ADJUSTED	tblArgoBGC_REP_Jun2024	m-1	Backscatter Sensor
BBP700_ADJUSTED_ERROR	tblArgoBGC_REP_Jun2024	m-1	Backscatter Sensor
BBP700_ADJUSTED_QC	tblArgoBGC_REP_Jun2024	m-1	Backscatter Sensor
BBP700_dPRES	tblArgoBGC_REP_Jun2024	m-1	Backscatter Sensor
BBP700_QC	tblArgoBGC_REP_Jun2024	m-1	Backscatter Sensor
BISULFIDE	tblArgoBGC_REP_Jun2024	µM/kg	Ultraviolet Absorbance Detector
BISULFIDE_ADJUSTED	tblArgoBGC_REP_Jun2024	µM/kg	Ultraviolet Absorbance Detector
BISULFIDE_ADJUSTED_ERROR	tblArgoBGC_REP_Jun2024	µM/kg	Ultraviolet Absorbance Detector
BISULFIDE_ADJUSTED_QC	tblArgoBGC_REP_Jun2024	µM/kg	Ultraviolet Absorbance Detector
BISULFIDE_dPRES	tblArgoBGC_REP_Jun2024	µM/kg	Ultraviolet Absorbance Detector
BISULFIDE_QC	tblArgoBGC_REP_Jun2024	µM/kg	Ultraviolet Absorbance Detector
CDOM	tblArgoBGC_REP_Jun2024	ppb	Backscatter Sensor
CDOM_ADJUSTED	tblArgoBGC_REP_Jun2024	ppb	Backscatter Sensor
CDOM_ADJUSTED_ERROR	tblArgoBGC_REP_Jun2024	ppb	Backscatter Sensor
CDOM_ADJUSTED_QC	tblArgoBGC_REP_Jun2024	ppb	Backscatter Sensor
CDOM_dPRES	tblArgoBGC_REP_Jun2024	ppb	Backscatter Sensor
CDOM_QC	tblArgoBGC_REP_Jun2024	ppb	Backscatter Sensor
CHLA	tblArgoBGC_REP_Jun2024	mg/m3	Radiometer
CHLA_ADJUSTED	tblArgoBGC_REP_Jun2024	mg/m3	Radiometer
CHLA_ADJUSTED_ERROR	tblArgoBGC_REP_Jun2024	mg/m3	Radiometer
CHLA_ADJUSTED_QC	tblArgoBGC_REP_Jun2024	mg/m3	Radiometer
CHLA_dPRES	tblArgoBGC_REP_Jun2024	mg/m3	Radiometer
CHLA_QC	tblArgoBGC_REP_Jun2024	mg/m3	Radiometer
CHLA_FLUORESCENCE	tblArgoBGC_REP_Jun2024	ru	Radiometer
CHLA_FLUORESCENCE_ADJUSTED	tblArgoBGC_REP_Jun2024	ru	Radiometer
CHLA_FLUORESCENCE_ADJUSTED_ERROR	tblArgoBGC_REP_Jun2024	ru	Radiometer
CHLA_FLUORESCENCE_ADJUSTED_QC	tblArgoBGC_REP_Jun2024	ru	Radiometer
CHLA_FLUORESCENCE_dPRES	tblArgoBGC_REP_Jun2024	ru	Radiometer
CHLA_FLUORESCENCE_QC	tblArgoBGC_REP_Jun2024	ru	Radiometer
CNDC	tblArgoBGC_REP_Jun2024	mhos/m	CTD
CNDC_ADJUSTED	tblArgoBGC_REP_Jun2024	mhos/m	CTD
CNDC_ADJUSTED_ERROR	tblArgoBGC_REP_Jun2024	mhos/m	CTD
CNDC_ADJUSTED_QC	tblArgoBGC_REP_Jun2024	mhos/m	CTD
CNDC_dPRES	tblArgoBGC_REP_Jun2024	mhos/m	CTD
CNDC_QC	tblArgoBGC_REP_Jun2024	mhos/m	CTD
CP660	tblArgoBGC_REP_Jun2024	m-1	Radiometer
CP660_ADJUSTED	tblArgoBGC_REP_Jun2024	m-1	Radiometer
CP660_ADJUSTED_ERROR	tblArgoBGC_REP_Jun2024	m-1	Radiometer
CP660_ADJUSTED_QC	tblArgoBGC_REP_Jun2024	m-1	Radiometer
CP660_dPRES	tblArgoBGC_REP_Jun2024	m-1	Radiometer
CP660_QC	tblArgoBGC_REP_Jun2024	m-1	Radiometer
cycle	tblArgoBGC_REP_Jun2024	NA	Uncategorized
DATA_CENTRE	tblArgoBGC_REP_Jun2024	NA	Uncategorized
DIRECTION	tblArgoBGC_REP_Jun2024	NA	Uncategorized
DOWN_IRRADIANCE380	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
DOWN_IRRADIANCE380_ADJUSTED	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
DOWN_IRRADIANCE380_ADJUSTED_ERROR	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
DOWN_IRRADIANCE380_ADJUSTED_QC	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
DOWN_IRRADIANCE380_dPRES	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
DOWN_IRRADIANCE380_QC	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
DOWN_IRRADIANCE412	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
DOWN_IRRADIANCE412_ADJUSTED	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
DOWN_IRRADIANCE412_ADJUSTED_ERROR	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
DOWN_IRRADIANCE412_ADJUSTED_QC	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
DOWN_IRRADIANCE412_dPRES	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
DOWN_IRRADIANCE412_QC	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
DOWN_IRRADIANCE443	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
DOWN_IRRADIANCE443_ADJUSTED	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
DOWN_IRRADIANCE443_ADJUSTED_ERROR	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
DOWN_IRRADIANCE443_ADJUSTED_QC	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
DOWN_IRRADIANCE443_dPRES	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
DOWN_IRRADIANCE443_QC	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
DOWN_IRRADIANCE490	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
DOWN_IRRADIANCE490_ADJUSTED	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
DOWN_IRRADIANCE490_ADJUSTED_ERROR	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
DOWN_IRRADIANCE490_ADJUSTED_QC	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
DOWN_IRRADIANCE490_dPRES	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
DOWN_IRRADIANCE490_QC	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
DOWN_IRRADIANCE555	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
DOWN_IRRADIANCE555_ADJUSTED	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
DOWN_IRRADIANCE555_ADJUSTED_ERROR	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
DOWN_IRRADIANCE555_ADJUSTED_QC	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
DOWN_IRRADIANCE555_dPRES	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
DOWN_IRRADIANCE555_QC	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
DOWN_IRRADIANCE665	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
DOWN_IRRADIANCE665_ADJUSTED	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
DOWN_IRRADIANCE665_ADJUSTED_ERROR	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
DOWN_IRRADIANCE665_ADJUSTED_QC	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
DOWN_IRRADIANCE665_dPRES	tblArgoBGC_REP_Jun2024	W/m^2/nm	Radiometer
