sra_acc_num	sra_biosample_acc_num	sra_run_acc_num	sra_exp_acc_num	sra_study_acc_num	tara_barcode_num	tara_station
ERS1308812	SAMEA4397363	ERR2762131	ERX2775084	PRJEB9742	TARA_R110002111	TARA_175
ERS1308812	SAMEA4397363	ERR2762130	ERX2775083	PRJEB9742	TARA_R110002111	TARA_175
ERS1308797	SAMEA4397348	ERR4691625	ERX4612736	PRJEB9691	TARA_N010000190	TARA_175
ERS1308822	SAMEA4397373	ERR4691621	ERX4612732	PRJEB9691	TARA_N010000450	TARA_175
ERS1308764	SAMEA4397315	ERR4691622	ERX4612733	PRJEB9691	TARA_N010000452	TARA_175
ERS1308825	SAMEA4397376	ERR4691623	ERX4612734	PRJEB9691	TARA_N010000439	TARA_175
ERS1308769	SAMEA4397320	ERR4691624	ERX4612735	PRJEB9691	TARA_N010000444	TARA_175
ERS1308789	SAMEA4397340	ERR4691626	ERX4612737	PRJEB9691	TARA_N010000198	TARA_175
ERS4592156	SAMEA6864581	ERR4181788	ERX4145210	PRJEB9691	TARA_G100018328	TARA_178
ERS1308875	SAMEA4397426	ERR3589590	ERX3585477	PRJEB9740	TARA_B110000208	TARA_178
ERS1308894	SAMEA4397445	ERR2762132	ERX2775085	PRJEB9742	TARA_R110002124	TARA_178
ERS1308894	SAMEA4397445	ERR2762133	ERX2775086	PRJEB9742	TARA_R110002124	TARA_178
ERS1308915	SAMEA4397466	ERR4691629	ERX4612740	PRJEB9691	TARA_N010000846	TARA_178
ERS1308884	SAMEA4397435	ERR4691628	ERX4612739	PRJEB9691	TARA_N010000869	TARA_178
ERS1308877	SAMEA4397428	ERR4691627	ERX4612738	PRJEB9691	TARA_N010000856	TARA_178
ERS1308921	SAMEA4397472	ERR3589568	ERX3585455	PRJEB9740	TARA_B110000503	TARA_180
ERS1308965	SAMEA4397516	ERR3589578	ERX3585465	PRJEB9740	TARA_B110000211	TARA_180
ERS1308985	SAMEA4397536	ERR2762136	ERX2775089	PRJEB9742	TARA_R110002126	TARA_180
ERS1308938	SAMEA4397489	ERR2762135	ERX2775088	PRJEB9742	TARA_R110000868	TARA_180
ERS1308938	SAMEA4397489	ERR2762134	ERX2775087	PRJEB9742	TARA_R110000868	TARA_180
ERS1308985	SAMEA4397536	ERR2762137	ERX2775090	PRJEB9742	TARA_R110002126	TARA_180
ERS1308973	SAMEA4397524	ERR4691631	ERX4612742	PRJEB9691	TARA_N010000880	TARA_180
ERS1308923	SAMEA4397474	ERR4691632	ERX4612743	PRJEB9691	TARA_N010000873	TARA_180
ERS1309002	SAMEA4397553	ERR4691634	ERX4612745	PRJEB9691	TARA_N010000851	TARA_180
ERS1308949	SAMEA4397500	ERR4691637	ERX4612748	PRJEB9691	TARA_N010000895	TARA_180
ERS1308928	SAMEA4397479	ERR4691633	ERX4612744	PRJEB9691	TARA_N010000885	TARA_180
ERS1308956	SAMEA4397507	ERR4691635	ERX4612746	PRJEB9691	TARA_N010000889	TARA_180
ERS1308993	SAMEA4397544	ERR4691636	ERX4612747	PRJEB9691	TARA_N010000840	TARA_180
ERS1308966	SAMEA4397517	ERR4691630	ERX4612741	PRJEB9691	TARA_N010000862	TARA_180
ERS1309060	SAMEA4397611	ERR3589579	ERX3585466	PRJEB9740	TARA_B110000240	TARA_188
ERS1309018	SAMEA4397569	ERR3589554	ERX3585441	PRJEB9740	TARA_B110000238	TARA_188
ERS1309035	SAMEA4397586	ERR2762140	ERX2775093	PRJEB9742	TARA_R110000850	TARA_188
ERS1309035	SAMEA4397586	ERR2762141	ERX2775094	PRJEB9742	TARA_R110000850	TARA_188
ERS1309076	SAMEA4397627	ERR2762139	ERX2775092	PRJEB9742	TARA_R110000851	TARA_188
ERS1309076	SAMEA4397627	ERR2762138	ERX2775091	PRJEB9742	TARA_R110000851	TARA_188
ERS1309066	SAMEA4397617	ERR4691640	ERX4612751	PRJEB9691	TARA_N010000911	TARA_188
ERS1309024	SAMEA4397575	ERR4691641	ERX4612752	PRJEB9691	TARA_N010000901	TARA_188
ERS1309053	SAMEA4397604	ERR4691643	ERX4612754	PRJEB9691	TARA_N010000917	TARA_188
ERS1309045	SAMEA4397596	ERR4691645	ERX4612756	PRJEB9691	TARA_N010000921	TARA_188
ERS1309061	SAMEA4397612	ERR4691638	ERX4612749	PRJEB9691	TARA_N010000906	TARA_188
ERS1309020	SAMEA4397571	ERR4691639	ERX4612750	PRJEB9691	TARA_N010000897	TARA_188
ERS1309086	SAMEA4397637	ERR4691642	ERX4612753	PRJEB9691	TARA_N010000925	TARA_188
ERS1309094	SAMEA4397645	ERR4691644	ERX4612755	PRJEB9691	TARA_N010000929	TARA_188
ERS1309098	SAMEA4397649	ERR3589555	ERX3585442	PRJEB9740	TARA_B110000259	TARA_189
ERS1309154	SAMEA4397705	ERR3589569	ERX3585456	PRJEB9740	TARA_B110000261	TARA_189
ERS1309179	SAMEA4397730	ERR3589570	ERX3585457	PRJEB9740	TARA_B110000263	TARA_189
ERS1309115	SAMEA4397666	ERR2762147	ERX2775100	PRJEB9742	TARA_R110000822	TARA_189
ERS1309196	SAMEA4397747	ERR2762145	ERX2775098	PRJEB9742	TARA_R110000824	TARA_189
ERS1309171	SAMEA4397722	ERR2762142	ERX2775095	PRJEB9742	TARA_R110000823	TARA_189
ERS1309171	SAMEA4397722	ERR2762143	ERX2775096	PRJEB9742	TARA_R110000823	TARA_189
ERS1309196	SAMEA4397747	ERR2762144	ERX2775097	PRJEB9742	TARA_R110000824	TARA_189
ERS1309115	SAMEA4397666	ERR2762146	ERX2775099	PRJEB9742	TARA_R110000822	TARA_189
ERS1309102	SAMEA4397653	ERR4691647	ERX4612758	PRJEB9691	TARA_N010000019	TARA_189
ERS1309161	SAMEA4397712	ERR4691648	ERX4612759	PRJEB9691	TARA_N010000031	TARA_189
ERS1309105	SAMEA4397656	ERR4691649	ERX4612760	PRJEB9691	TARA_N010000026	TARA_189
ERS1309148	SAMEA4397699	ERR4691650	ERX4612761	PRJEB9691	TARA_N010000007	TARA_189
ERS1309131	SAMEA4397682	ERR4691652	ERX4612763	PRJEB9691	TARA_N010000015	TARA_189
ERS1309158	SAMEA4397709	ERR4691646	ERX4612757	PRJEB9691	TARA_N010000023	TARA_189
ERS1309140	SAMEA4397691	ERR4691651	ERX4612762	PRJEB9691	TARA_N010000003	TARA_189
ERS1309125	SAMEA4397676	ERR4691653	ERX4612764	PRJEB9691	TARA_N010000011	TARA_189
ERS1309205	SAMEA4397756	ERR3589580	ERX3585467	PRJEB9740	TARA_B110000285	TARA_191
ERS1309221	SAMEA4397772	ERR2762149	ERX2775102	PRJEB9742	TARA_R110000803	TARA_191
ERS1309221	SAMEA4397772	ERR2762148	ERX2775101	PRJEB9742	TARA_R110000803	TARA_191
ERS1309237	SAMEA4397788	ERR4691654	ERX4612765	PRJEB9691	TARA_N010000061	TARA_191
ERS1309237	SAMEA4397788	ERR4691655	ERX4612766	PRJEB9691	TARA_N010000061	TARA_191
ERS1309210	SAMEA4397761	ERR4691694	ERX4612805	PRJEB9691	TARA_N010000055	TARA_191
ERS1309229	SAMEA4397780	ERR4691656	ERX4612767	PRJEB9691	TARA_N010000065	TARA_191
ERS1309212	SAMEA4397763	ERR4691695	ERX4612806	PRJEB9691	TARA_N010000057	TARA_191
ERS1309247	SAMEA4397798	ERR3589581	ERX3585468	PRJEB9740	TARA_B110000977	TARA_193
ERS1309264	SAMEA4397815	ERR2762151	ERX2775104	PRJEB9742	TARA_R110000796	TARA_193
ERS1309264	SAMEA4397815	ERR2762150	ERX2775103	PRJEB9742	TARA_R110000796	TARA_193
ERS1309264	SAMEA4397815	ERR2762152	ERX2775105	PRJEB9742	TARA_R110000796	TARA_193
ERS1309249	SAMEA4397800	ERR4691657	ERX4612768	PRJEB9691	TARA_N010000069	TARA_193
ERS1309274	SAMEA4397825	ERR4691660	ERX4612771	PRJEB9691	TARA_N010000084	TARA_193
ERS1309253	SAMEA4397804	ERR4691658	ERX4612769	PRJEB9691	TARA_N010000073	TARA_193
ERS1309284	SAMEA4397835	ERR4691659	ERX4612770	PRJEB9691	TARA_N010000080	TARA_193
ERS1309291	SAMEA4397842	ERR3589556	ERX3585443	PRJEB9740	TARA_B110000971	TARA_194
ERS1309352	SAMEA4397903	ERR3589571	ERX3585458	PRJEB9740	TARA_B110000967	TARA_194
ERS1309369	SAMEA4397920	ERR2762154	ERX2775107	PRJEB9742	TARA_R110000787	TARA_194
ERS1309308	SAMEA4397859	ERR2762156	ERX2775109	PRJEB9742	TARA_R110000782	TARA_194
ERS1309369	SAMEA4397920	ERR2762153	ERX2775106	PRJEB9742	TARA_R110000787	TARA_194
ERS1309308	SAMEA4397859	ERR2762155	ERX2775108	PRJEB9742	TARA_R110000782	TARA_194
ERS1309356	SAMEA4397907	ERR4691661	ERX4612772	PRJEB9691	TARA_N010000097	TARA_194
ERS1309359	SAMEA4397910	ERR4691663	ERX4612774	PRJEB9691	TARA_N010000100	TARA_194
ERS1309298	SAMEA4397849	ERR4691664	ERX4612775	PRJEB9691	TARA_N010000091	TARA_194
ERS1309336	SAMEA4397887	ERR4691665	ERX4612776	PRJEB9691	TARA_N010000113	TARA_194
ERS1309295	SAMEA4397846	ERR4691662	ERX4612773	PRJEB9691	TARA_N010000088	TARA_194
ERS1309346	SAMEA4397897	ERR4691666	ERX4612777	PRJEB9691	TARA_N010000118	TARA_194
ERS1309318	SAMEA4397869	ERR4691667	ERX4612778	PRJEB9691	TARA_N010000110	TARA_194
ERS1309327	SAMEA4397878	ERR4691696	ERX4612807	PRJEB9691	TARA_N010000107	TARA_194
ERS1309379	SAMEA4397930	ERR3589557	ERX3585444	PRJEB9740	TARA_B110000305	TARA_196
ERS1309397	SAMEA4397948	ERR2762157	ERX2775110	PRJEB9742	TARA_R110000772	TARA_196
ERS1309397	SAMEA4397948	ERR2762158	ERX2775111	PRJEB9742	TARA_R110000772	TARA_196
ERS1309387	SAMEA4397938	ERR4691670	ERX4612781	PRJEB9691	TARA_N010000125	TARA_196
ERS1309407	SAMEA4397958	ERR4691672	ERX4612783	PRJEB9691	TARA_N010000135	TARA_196
ERS1309383	SAMEA4397934	ERR4691668	ERX4612779	PRJEB9691	TARA_N010000122	TARA_196
ERS1309387	SAMEA4397938	ERR4691669	ERX4612780	PRJEB9691	TARA_N010000125	TARA_196
ERS1309414	SAMEA4397965	ERR4691671	ERX4612782	PRJEB9691	TARA_N010000131	TARA_196
ERS1309458	SAMEA4398009	ERR3589558	ERX3585445	PRJEB9740	TARA_B110000902	TARA_201
ERS1309516	SAMEA4398067	ERR3589572	ERX3585459	PRJEB9740	TARA_B110000908	TARA_201
ERS1309432	SAMEA4397983	ERR3589573	ERX3585460	PRJEB9740	TARA_B110000914	TARA_201
ERS1309532	SAMEA4398083	ERR2762160	ERX2775113	PRJEB9742	TARA_R110000744	TARA_201
ERS1309450	SAMEA4398001	ERR2762162	ERX2775115	PRJEB9742	TARA_R110000751	TARA_201
ERS1309450	SAMEA4398001	ERR2762163	ERX2775116	PRJEB9742	TARA_R110000751	TARA_201
ERS1309476	SAMEA4398027	ERR2762165	ERX2775118	PRJEB9742	TARA_R110000737	TARA_201
ERS1309476	SAMEA4398027	ERR2762166	ERX2775119	PRJEB9742	TARA_R110000737	TARA_201
ERS1309532	SAMEA4398083	ERR2762159	ERX2775112	PRJEB9742	TARA_R110000744	TARA_201
ERS1309532	SAMEA4398083	ERR2762161	ERX2775114	PRJEB9742	TARA_R110000744	TARA_201
ERS1309476	SAMEA4398027	ERR2762164	ERX2775117	PRJEB9742	TARA_R110000737	TARA_201
ERS1309504	SAMEA4398055	ERR4691679	ERX4612790	PRJEB9691	TARA_N010000180	TARA_201
ERS1309488	SAMEA4398039	ERR4691680	ERX4612791	PRJEB9691	TARA_N010000174	TARA_201
ERS1309461	SAMEA4398012	ERR4691674	ERX4612785	PRJEB9691	TARA_N010000149	TARA_201
ERS1309523	SAMEA4398074	ERR4691675	ERX4612786	PRJEB9691	TARA_N010000162	TARA_201
ERS1309465	SAMEA4398016	ERR4691676	ERX4612787	PRJEB9691	TARA_N010000157	TARA_201
ERS1309506	SAMEA4398057	ERR4691677	ERX4612788	PRJEB9691	TARA_N010000170	TARA_201
ERS1309492	SAMEA4398043	ERR4691678	ERX4612789	PRJEB9691	TARA_N010000166	TARA_201
ERS1309520	SAMEA4398071	ERR4691673	ERX4612784	PRJEB9691	TARA_N010000154	TARA_201
ERS1309543	SAMEA4398094	ERR3589559	ERX3585446	PRJEB9740	TARA_B110000879	TARA_205
ERS1309599	SAMEA4398150	ERR3589574	ERX3585461	PRJEB9740	TARA_B110000881	TARA_205
ERS1309617	SAMEA4398168	ERR2762168	ERX2775121	PRJEB9742	TARA_R110000765	TARA_205
ERS1309617	SAMEA4398168	ERR2762167	ERX2775120	PRJEB9742	TARA_R110000765	TARA_205
ERS1309560	SAMEA4398111	ERR2762170	ERX2775123	PRJEB9742	TARA_R110000764	TARA_205
ERS1309560	SAMEA4398111	ERR2762169	ERX2775122	PRJEB9742	TARA_R110000764	TARA_205
ERS1309545	SAMEA4398096	ERR4691681	ERX4612792	PRJEB9691	TARA_N010000212	TARA_205
ERS1309593	SAMEA4398144	ERR4691683	ERX4612794	PRJEB9691	TARA_N010000225	TARA_205
ERS1309571	SAMEA4398122	ERR4691684	ERX4612795	PRJEB9691	TARA_N010000229	TARA_205
ERS1309549	SAMEA4398100	ERR4691682	ERX4612793	PRJEB9691	TARA_N010000218	TARA_205
ERS4592157	SAMEA6864582	ERR4181789	ERX4145211	PRJEB9691	TARA_G100019665	TARA_206
ERS1309668	SAMEA4398219	ERR3589560	ERX3585447	PRJEB9740	TARA_B110000495	TARA_206
ERS1309625	SAMEA4398176	ERR3589561	ERX3585448	PRJEB9740	TARA_B110000483	TARA_206
ERS1309687	SAMEA4398238	ERR2762171	ERX2775124	PRJEB9742	TARA_R110002167	TARA_206
ERS1309642	SAMEA4398193	ERR2762173	ERX2775126	PRJEB9742	TARA_R110002153	TARA_206
ERS1309687	SAMEA4398238	ERR2762172	ERX2775125	PRJEB9742	TARA_R110002167	TARA_206
ERS1309642	SAMEA4398193	ERR2762174	ERX2775127	PRJEB9742	TARA_R110002153	TARA_206
ERS1309642	SAMEA4398193	ERR2762175	ERX2775128	PRJEB9742	TARA_R110002153	TARA_206
ERS1309629	SAMEA4398180	ERR4691685	ERX4612796	PRJEB9691	TARA_N010000244	TARA_206
ERS1309653	SAMEA4398204	ERR4691687	ERX4612798	PRJEB9691	TARA_N010000272	TARA_206
ERS1309632	SAMEA4398183	ERR4691686	ERX4612797	PRJEB9691	TARA_N010000253	TARA_206
ERS4592158	SAMEA6864583	ERR4181790	ERX4145212	PRJEB9691	TARA_G100017814	TARA_208
ERS1309696	SAMEA4398247	ERR3589575	ERX3585462	PRJEB9740	TARA_B110000858	TARA_208
ERS1309715	SAMEA4398266	ERR2762176	ERX2775129	PRJEB9742	TARA_R110001632	TARA_208
ERS1309715	SAMEA4398266	ERR2762177	ERX2775130	PRJEB9742	TARA_R110001632	TARA_208
ERS1309698	SAMEA4398249	ERR4691688	ERX4612799	PRJEB9691	TARA_N010000287	TARA_208
ERS1309704	SAMEA4398255	ERR4691689	ERX4612800	PRJEB9691	TARA_N010000295	TARA_208
ERS1309727	SAMEA4398278	ERR4691697	ERX4612808	PRJEB9691	TARA_N010000301	TARA_208
ERS4592159	SAMEA6864584	ERR4181791	ERX4145213	PRJEB9691	TARA_G100016879	TARA_209
ERS1309745	SAMEA4398296	ERR3589576	ERX3585463	PRJEB9740	TARA_B110000459	TARA_209
ERS1309790	SAMEA4398341	ERR3589562	ERX3585449	PRJEB9740	TARA_B110000467	TARA_209
ERS1309764	SAMEA4398315	ERR2762180	ERX2775133	PRJEB9742	TARA_R110001606	TARA_209
ERS1309764	SAMEA4398315	ERR2762181	ERX2775134	PRJEB9742	TARA_R110001606	TARA_209
ERS1309809	SAMEA4398360	ERR2762178	ERX2775131	PRJEB9742	TARA_R110001599	TARA_209
ERS1309809	SAMEA4398360	ERR2762179	ERX2775132	PRJEB9742	TARA_R110001599	TARA_209
ERS1309764	SAMEA4398315	ERR2762182	ERX2775135	PRJEB9742	TARA_R110001606	TARA_209
ERS1309753	SAMEA4398304	ERR4691691	ERX4612802	PRJEB9691	TARA_N010000308	TARA_209
ERS1309775	SAMEA4398326	ERR4691698	ERX4612809	PRJEB9691	TARA_N010000948	TARA_209
ERS1309747	SAMEA4398298	ERR4691690	ERX4612801	PRJEB9691	TARA_N010000304	TARA_209
ERS4592160	SAMEA6864585	ERR4181792	ERX4145214	PRJEB9691	TARA_G100016934	TARA_210
ERS1309862	SAMEA4398413	ERR3589563	ERX3585450	PRJEB9740	TARA_B110000438	TARA_210
ERS1309819	SAMEA4398370	ERR3589582	ERX3585469	PRJEB9740	TARA_B110000444	TARA_210
ERS1309881	SAMEA4398432	ERR2762183	ERX2775136	PRJEB9742	TARA_R110001583	TARA_210
ERS1309836	SAMEA4398387	ERR2762188	ERX2775141	PRJEB9742	TARA_R110001592	TARA_210
ERS1309881	SAMEA4398432	ERR2762185	ERX2775138	PRJEB9742	TARA_R110001583	TARA_210
ERS1309881	SAMEA4398432	ERR2762184	ERX2775137	PRJEB9742	TARA_R110001583	TARA_210
ERS1309836	SAMEA4398387	ERR2762187	ERX2775140	PRJEB9742	TARA_R110001592	TARA_210
ERS1309836	SAMEA4398387	ERR2762186	ERX2775139	PRJEB9742	TARA_R110001592	TARA_210
ERS1309821	SAMEA4398372	ERR4691692	ERX4612803	PRJEB9691	TARA_N010000951	TARA_210
ERS1309825	SAMEA4398376	ERR4691693	ERX4612804	PRJEB9691	TARA_N010000957	TARA_210
ERS1309846	SAMEA4398397	ERR4691699	ERX4612810	PRJEB9691	TARA_N010000967	TARA_210
